,date,T2M,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,year,plant_name
4050,20240131,26.92,77.96,13.68,2.15,5.7014,2024,Technopark Solar Installation
4051,20240201,27.78,75.44,2.11,1.69,5.711,2024,Technopark Solar Installation
4052,20240202,28.09,76.29,1.38,1.36,5.4494,2024,Technopark Solar Installation
4053,20240203,28.03,76.75,0.29,2.23,5.9947,2024,Technopark Solar Installation
4054,20240204,27.54,72.76,0.02,2.76,6.1075,2024,Technopark Solar Installation
4055,20240205,26.85,70.33,0.0,3.23,6.4925,2024,Technopark Solar Installation
4056,20240206,26.4,72.56,0.0,3.68,6.719,2024,Technopark Solar Installation
4057,20240207,26.67,70.63,0.0,2.74,6.6614,2024,Technopark Solar Installation
4058,20240208,26.82,72.47,0.0,2.8,6.3554,2024,Technopark Solar Installation
4059,20240209,26.99,74.74,0.0,3.51,6.4781,2024,Technopark Solar Installation
4060,20240210,27.21,74.96,0.0,4.2,6.2834,2024,Technopark Solar Installation
4061,20240211,27.47,71.8,0.0,4.05,6.4615,2024,Technopark Solar Installation
4062,20240212,26.95,71.1,0.0,4.43,6.618,2024,Technopark Solar Installation
4063,20240213,27.32,72.42,0.0,3.38,6.5148,2024,Technopark Solar Installation
4064,20240214,28.15,72.55,0.0,3.48,6.4106,2024,Technopark Solar Installation
4065,20240215,27.75,70.0,0.0,4.05,6.5995,2024,Technopark Solar Installation
4066,20240216,28.03,71.25,0.0,3.88,6.7351,2024,Technopark Solar Installation
4067,20240217,28.55,69.39,0.0,3.39,6.6463,2024,Technopark Solar Installation
4068,20240218,28.38,66.46,0.0,2.96,6.6007,2024,Technopark Solar Installation
4069,20240219,28.52,69.58,0.0,3.15,6.78,2024,Technopark Solar Installation
4070,20240220,28.84,68.48,0.0,2.75,6.5801,2024,Technopark Solar Installation
4071,20240221,28.83,68.97,0.0,2.18,6.2047,2024,Technopark Solar Installation
4072,20240222,28.77,71.33,0.01,2.43,6.2623,2024,Technopark Solar Installation
4073,20240223,28.61,69.71,0.0,1.95,6.5026,2024,Technopark Solar Installation
4074,20240224,29.16,70.33,0.01,1.94,6.3682,2024,Technopark Solar Installation
4075,20240225,29.56,66.64,0.01,1.98,6.318,2024,Technopark Solar Installation
4076,20240226,29.37,68.42,0.0,4.66,6.6665,2024,Technopark Solar Installation
4077,20240227,29.93,64.86,0.0,4.46,6.6972,2024,Technopark Solar Installation
4078,20240228,29.49,65.17,0.0,3.93,6.4723,2024,Technopark Solar Installation
4079,20240229,29.58,64.06,0.0,3.59,6.5443,2024,Technopark Solar Installation
4080,20240301,29.22,64.61,0.0,3.73,4.2756,2024,Technopark Solar Installation
4081,20240302,29.11,59.88,0.0,2.52,7.0481,2024,Technopark Solar Installation
4082,20240303,29.51,59.4,0.0,1.47,6.7238,2024,Technopark Solar Installation
4083,20240304,29.44,64.3,0.0,1.76,6.6454,2024,Technopark Solar Installation
4084,20240305,29.9,63.34,0.0,1.75,6.4109,2024,Technopark Solar Installation
4085,20240306,29.88,66.39,0.0,1.99,5.7427,2024,Technopark Solar Installation
4086,20240307,30.26,62.03,0.01,1.4,6.437,2024,Technopark Solar Installation
4087,20240308,29.84,65.68,0.09,1.53,6.5906,2024,Technopark Solar Installation
4088,20240309,30.04,63.5,0.02,1.3,6.5474,2024,Technopark Solar Installation
4089,20240310,30.37,62.28,0.02,1.42,6.5486,2024,Technopark Solar Installation
4090,20240311,30.46,57.3,0.01,1.81,6.6319,2024,Technopark Solar Installation
4091,20240312,30.37,58.02,0.01,2.3,6.7457,2024,Technopark Solar Installation
4092,20240313,30.31,58.49,0.0,1.74,6.6278,2024,Technopark Solar Installation
4093,20240314,29.76,70.7,0.05,3.12,6.145,2024,Technopark Solar Installation
4094,20240315,30.18,70.78,0.1,2.88,6.1867,2024,Technopark Solar Installation
4095,20240316,30.3,65.61,0.05,1.3,6.8422,2024,Technopark Solar Installation
4096,20240317,29.98,56.16,0.01,2.54,7.1954,2024,Technopark Solar Installation
4097,20240318,29.8,56.94,0.0,1.89,7.037,2024,Technopark Solar Installation
4098,20240319,30.3,57.78,0.01,1.74,7.1347,2024,Technopark Solar Installation
4099,20240320,30.49,55.43,0.0,1.92,7.1592,2024,Technopark Solar Installation
4100,20240321,30.75,61.76,0.03,2.81,6.8676,2024,Technopark Solar Installation
4101,20240322,30.93,65.78,12.18,2.3,6.7248,2024,Technopark Solar Installation
4102,20240323,30.08,69.48,6.68,2.22,6.2897,2024,Technopark Solar Installation
4103,20240324,30.62,61.15,0.24,1.87,6.9144,2024,Technopark Solar Installation
4104,20240325,30.35,58.27,0.01,2.38,7.3181,2024,Technopark Solar Installation
4105,20240326,30.22,58.17,0.01,2.11,6.575,2024,Technopark Solar Installation
4106,20240327,30.77,55.7,0.03,1.65,6.7654,2024,Technopark Solar Installation
4107,20240328,30.61,65.56,10.78,1.98,6.9149,2024,Technopark Solar Installation
4108,20240329,30.18,67.6,0.79,1.73,6.0902,2024,Technopark Solar Installation
4109,20240330,30.63,64.74,0.14,1.52,6.5899,2024,Technopark Solar Installation
4110,20240331,30.48,65.22,0.13,1.51,7.1107,2024,Technopark Solar Installation
4111,20240401,30.42,67.42,0.27,1.82,6.7798,2024,Technopark Solar Installation
4112,20240402,30.18,71.72,4.29,1.62,6.5218,2024,Technopark Solar Installation
4113,20240403,30.16,70.82,1.53,1.23,5.2577,2024,Technopark Solar Installation
4114,20240404,30.72,67.51,2.76,1.37,6.72,2024,Technopark Solar Installation
4115,20240405,30.06,74.08,2.59,2.37,6.1855,2024,Technopark Solar Installation
4116,20240406,30.62,72.14,0.37,2.2,7.0786,2024,Technopark Solar Installation
4117,20240407,30.66,69.78,0.2,2.68,6.9185,2024,Technopark Solar Installation
4118,20240408,31.25,67.56,3.57,1.95,6.9185,2024,Technopark Solar Installation
4119,20240409,31.72,61.59,0.73,1.92,6.8429,2024,Technopark Solar Installation
4120,20240410,31.79,58.86,0.15,2.8,7.0483,2024,Technopark Solar Installation
4121,20240411,31.9,60.65,2.0,2.26,6.6422,2024,Technopark Solar Installation
4122,20240412,29.85,72.69,12.58,2.69,3.8352,2024,Technopark Solar Installation
4123,20240413,29.79,72.15,9.46,1.82,5.5246,2024,Technopark Solar Installation
4124,20240414,31.14,66.72,1.15,2.28,6.3576,2024,Technopark Solar Installation
4125,20240415,31.25,66.98,0.73,3.24,6.36,2024,Technopark Solar Installation
4126,20240416,30.8,70.65,0.37,3.53,5.4833,2024,Technopark Solar Installation
4127,20240417,30.39,72.33,0.23,2.02,6.3955,2024,Technopark Solar Installation
4128,20240418,30.38,74.1,0.1,2.89,5.6621,2024,Technopark Solar Installation
4129,20240419,29.97,77.68,1.65,3.75,6.1973,2024,Technopark Solar Installation
4130,20240420,29.97,76.62,0.57,3.75,6.2167,2024,Technopark Solar Installation
4131,20240421,30.74,73.32,0.68,2.98,6.3607,2024,Technopark Solar Installation
4132,20240422,29.82,77.48,1.22,2.68,6.4145,2024,Technopark Solar Installation
4133,20240423,29.93,73.56,3.76,1.86,6.4099,2024,Technopark Solar Installation
4134,20240424,30.06,74.82,4.48,1.65,5.7996,2024,Technopark Solar Installation
4135,20240425,30.33,71.84,0.7,1.73,6.7306,2024,Technopark Solar Installation
4136,20240426,31.22,65.45,0.15,1.59,6.7282,2024,Technopark Solar Installation
4137,20240427,31.46,66.62,0.42,1.97,6.45,2024,Technopark Solar Installation
4138,20240428,31.68,66.86,0.19,2.05,6.4174,2024,Technopark Solar Installation
4139,20240429,31.4,67.78,0.26,1.62,6.2412,2024,Technopark Solar Installation
4140,20240430,29.93,77.1,3.1,2.5,5.2447,2024,Technopark Solar Installation
4141,20240501,30.23,78.13,1.22,3.09,6.0643,2024,Technopark Solar Installation
4142,20240502,30.91,76.3,0.02,2.88,6.2158,2024,Technopark Solar Installation
4143,20240503,31.03,74.78,0.01,3.21,6.2237,2024,Technopark Solar Installation
4144,20240504,30.57,74.54,0.03,3.63,6.3924,2024,Technopark Solar Installation
4145,20240505,30.45,72.01,0.01,3.86,6.0826,2024,Technopark Solar Installation
4146,20240506,30.51,72.78,0.1,3.55,6.3715,2024,Technopark Solar Installation
4147,20240507,30.91,69.51,0.09,3.65,6.5669,2024,Technopark Solar Installation
4148,20240508,30.57,73.0,3.34,3.0,5.8942,2024,Technopark Solar Installation
4149,20240509,29.32,77.11,2.53,2.54,4.6903,2024,Technopark Solar Installation
4150,20240510,29.23,74.2,1.06,1.8,5.881,2024,Technopark Solar Installation
4151,20240511,30.27,69.37,5.41,1.48,6.1663,2024,Technopark Solar Installation
4152,20240512,30.22,70.48,5.29,1.57,5.3609,2024,Technopark Solar Installation
4153,20240513,29.31,78.06,9.69,1.15,4.9135,2024,Technopark Solar Installation
4154,20240514,29.42,71.83,6.52,1.06,3.0065,2024,Technopark Solar Installation
4155,20240515,28.17,83.46,18.3,1.61,3.84,2024,Technopark Solar Installation
4156,20240516,28.67,78.06,19.18,1.61,2.1946,2024,Technopark Solar Installation
4157,20240517,27.55,86.57,18.27,1.16,2.9796,2024,Technopark Solar Installation
4158,20240518,27.58,89.62,41.77,3.32,2.3719,2024,Technopark Solar Installation
4159,20240519,27.41,89.17,46.19,4.15,2.9779,2024,Technopark Solar Installation
4160,20240520,27.45,86.61,47.86,5.46,1.5108,2024,Technopark Solar Installation
4161,20240521,28.27,86.77,27.91,4.77,3.5158,2024,Technopark Solar Installation
4162,20240522,28.14,89.75,26.47,5.27,1.1825,2024,Technopark Solar Installation
4163,20240523,27.83,89.82,32.78,5.62,1.7131,2024,Technopark Solar Installation
4164,20240524,28.26,85.5,16.73,5.5,2.711,2024,Technopark Solar Installation
4165,20240525,27.85,87.56,21.85,5.68,2.2836,2024,Technopark Solar Installation
4166,20240526,28.05,86.71,9.55,4.81,1.9934,2024,Technopark Solar Installation
4167,20240527,27.87,87.9,12.61,5.15,2.5529,2024,Technopark Solar Installation
4168,20240528,27.27,88.78,38.92,5.39,2.0069,2024,Technopark Solar Installation
4169,20240529,27.37,89.9,23.64,4.82,1.6678,2024,Technopark Solar Installation
4170,20240530,27.29,89.07,5.24,5.13,3.3214,2024,Technopark Solar Installation
4171,20240531,27.79,88.9,1.59,4.84,4.6543,2024,Technopark Solar Installation
4172,20240601,28.01,90.91,1.81,4.65,3.9694,2024,Technopark Solar Installation
4173,20240602,26.7,89.0,1.31,3.64,4.0255,2024,Technopark Solar Installation
4174,20240603,26.88,89.75,1.34,3.22,4.23,2024,Technopark Solar Installation
4175,20240604,27.43,89.57,3.19,2.58,5.0302,2024,Technopark Solar Installation
4176,20240605,27.45,90.62,4.69,3.17,4.9253,2024,Technopark Solar Installation
4177,20240606,27.41,91.25,15.47,2.81,4.3414,2024,Technopark Solar Installation
4178,20240607,27.31,87.19,16.66,2.65,3.3614,2024,Technopark Solar Installation
4179,20240608,27.3,92.0,29.53,3.64,4.2247,2024,Technopark Solar Installation
4180,20240609,27.62,89.7,11.78,4.37,4.8614,2024,Technopark Solar Installation
4181,20240610,27.93,88.35,2.78,4.18,6.3694,2024,Technopark Solar Installation
4182,20240611,27.97,85.63,4.23,4.02,5.3503,2024,Technopark Solar Installation
4183,20240612,27.68,86.54,4.99,3.83,3.7226,2024,Technopark Solar Installation
4184,20240613,27.55,87.81,1.96,2.95,5.1989,2024,Technopark Solar Installation
4185,20240614,27.58,88.32,0.38,3.44,5.6546,2024,Technopark Solar Installation
4186,20240615,27.78,86.82,1.2,3.65,5.4074,2024,Technopark Solar Installation
4187,20240616,27.59,89.28,1.53,3.25,5.4595,2024,Technopark Solar Installation
4188,20240617,27.63,88.37,2.39,3.17,6.2366,2024,Technopark Solar Installation
4189,20240618,27.63,87.22,7.46,3.18,4.1225,2024,Technopark Solar Installation
4190,20240619,27.13,90.76,17.02,3.18,2.3083,2024,Technopark Solar Installation
4191,20240620,27.2,88.16,21.15,3.88,2.519,2024,Technopark Solar Installation
4192,20240621,27.16,87.37,19.01,4.22,3.9648,2024,Technopark Solar Installation
4193,20240622,26.56,86.43,7.61,5.1,3.2419,2024,Technopark Solar Installation
4194,20240623,26.84,85.52,9.1,5.72,4.0454,2024,Technopark Solar Installation
4195,20240624,26.78,86.1,20.89,5.44,3.6845,2024,Technopark Solar Installation
4196,20240625,26.85,85.54,4.41,5.11,2.8771,2024,Technopark Solar Installation
4197,20240626,26.04,89.44,20.33,4.59,2.3402,2024,Technopark Solar Installation
4198,20240627,26.87,91.49,17.27,3.73,2.4163,2024,Technopark Solar Installation
4199,20240628,26.98,91.17,4.94,3.5,6.1591,2024,Technopark Solar Installation
4200,20240629,26.93,90.42,2.66,3.31,6.0079,2024,Technopark Solar Installation
4201,20240630,26.8,92.14,1.79,2.82,6.0845,2024,Technopark Solar Installation
4202,20240701,26.53,87.05,5.75,3.37,2.8166,2024,Technopark Solar Installation
4203,20240702,26.39,91.81,2.47,3.03,4.8948,2024,Technopark Solar Installation
4204,20240703,27.08,91.49,0.86,3.67,4.8871,2024,Technopark Solar Installation
4205,20240704,27.09,87.34,0.8,3.36,5.8879,2024,Technopark Solar Installation
4206,20240705,26.87,88.99,5.14,3.74,4.1642,2024,Technopark Solar Installation
4207,20240706,26.38,88.03,5.46,3.09,3.6758,2024,Technopark Solar Installation
4208,20240707,26.92,87.54,3.16,3.5,5.6611,2024,Technopark Solar Installation
4209,20240708,26.29,88.22,2.42,4.13,4.1575,2024,Technopark Solar Installation
4210,20240709,26.39,88.62,2.22,2.86,5.1763,2024,Technopark Solar Installation
4211,20240710,26.68,89.79,4.72,3.81,6.1301,2024,Technopark Solar Installation
4212,20240711,26.5,89.17,0.75,4.05,6.4697,2024,Technopark Solar Installation
4213,20240712,26.87,90.94,9.25,4.33,4.7683,2024,Technopark Solar Installation
4214,20240713,26.27,89.7,21.34,4.41,1.8883,2024,Technopark Solar Installation
4215,20240714,26.7,87.92,10.04,5.04,3.9144,2024,Technopark Solar Installation
4216,20240715,26.56,88.73,26.08,5.45,1.993,2024,Technopark Solar Installation
4217,20240716,26.56,92.07,5.13,4.3,3.2472,2024,Technopark Solar Installation
4218,20240717,26.14,92.32,9.74,5.01,2.1646,2024,Technopark Solar Installation
4219,20240718,26.26,90.96,5.78,4.56,3.4517,2024,Technopark Solar Installation
4220,20240719,26.44,93.81,2.96,4.04,4.499,2024,Technopark Solar Installation
4221,20240720,26.62,93.59,0.51,3.49,4.7278,2024,Technopark Solar Installation
4222,20240721,26.51,93.58,4.75,3.2,5.1362,2024,Technopark Solar Installation
4223,20240722,26.48,92.64,7.79,2.66,4.8242,2024,Technopark Solar Installation
4224,20240723,26.48,90.13,1.44,3.45,5.3297,2024,Technopark Solar Installation
4225,20240724,26.61,90.74,2.56,3.71,6.061,2024,Technopark Solar Installation
4226,20240725,26.51,91.36,5.72,3.81,4.0764,2024,Technopark Solar Installation
4227,20240726,26.59,91.99,1.77,5.44,3.3298,2024,Technopark Solar Installation
4228,20240727,26.49,91.19,6.24,5.23,4.0822,2024,Technopark Solar Installation
4229,20240728,26.67,93.71,14.37,3.85,4.3714,2024,Technopark Solar Installation
4230,20240729,26.78,92.92,23.77,4.14,2.5397,2024,Technopark Solar Installation
4231,20240730,26.43,91.42,10.81,3.67,2.8846,2024,Technopark Solar Installation
4232,20240731,26.07,92.49,0.64,3.28,3.9379,2024,Technopark Solar Installation
4233,20240801,26.21,93.35,3.17,2.68,5.785,2024,Technopark Solar Installation
4234,20240802,26.01,91.29,4.22,3.34,3.9206,2024,Technopark Solar Installation
4235,20240803,25.89,90.24,1.21,3.86,5.3923,2024,Technopark Solar Installation
4236,20240804,25.97,90.19,0.67,4.43,6.2508,2024,Technopark Solar Installation
4237,20240805,25.71,90.83,0.75,3.65,5.3789,2024,Technopark Solar Installation
4238,20240806,25.66,90.27,0.41,4.29,5.0635,2024,Technopark Solar Installation
4239,20240807,25.63,89.9,0.41,3.93,5.3486,2024,Technopark Solar Installation
4240,20240808,25.53,89.89,0.42,4.13,4.6183,2024,Technopark Solar Installation
4241,20240809,25.7,88.89,0.2,3.45,6.7154,2024,Technopark Solar Installation
4242,20240810,25.74,91.49,1.6,3.14,5.749,2024,Technopark Solar Installation
4243,20240811,26.17,92.48,6.93,4.13,5.2056,2024,Technopark Solar Installation
4244,20240812,26.18,93.04,4.68,4.39,5.8462,2024,Technopark Solar Installation
4245,20240813,26.26,93.08,44.18,3.77,4.7398,2024,Technopark Solar Installation
4246,20240814,25.73,91.87,22.28,3.11,5.0482,2024,Technopark Solar Installation
4247,20240815,26.34,91.6,3.53,2.96,4.9445,2024,Technopark Solar Installation
4248,20240816,26.22,93.42,5.42,3.95,4.8862,2024,Technopark Solar Installation
4249,20240817,26.01,92.26,7.87,4.42,4.5034,2024,Technopark Solar Installation
4250,20240818,26.42,91.98,9.96,3.72,6.4754,2024,Technopark Solar Installation
4251,20240819,26.55,90.62,1.66,2.88,4.7633,2024,Technopark Solar Installation
4252,20240820,26.78,91.61,7.45,3.21,5.0594,2024,Technopark Solar Installation
4253,20240821,26.15,88.16,11.94,4.78,4.8593,2024,Technopark Solar Installation
4254,20240822,26.32,88.31,0.64,2.56,4.0742,2024,Technopark Solar Installation
4255,20240823,26.4,87.52,0.67,1.99,6.1104,2024,Technopark Solar Installation
4256,20240824,26.33,90.0,2.24,3.0,5.9136,2024,Technopark Solar Installation
4257,20240825,26.47,88.42,1.19,3.29,6.5318,2024,Technopark Solar Installation
4258,20240826,26.66,88.36,1.34,3.82,6.487,2024,Technopark Solar Installation
4259,20240827,26.78,87.88,2.73,3.32,6.0562,2024,Technopark Solar Installation
4260,20240828,26.74,87.73,2.21,3.33,5.101,2024,Technopark Solar Installation
4261,20240829,26.9,88.27,7.76,3.72,6.1814,2024,Technopark Solar Installation
4262,20240830,26.27,89.71,21.29,3.59,1.9018,2024,Technopark Solar Installation
4263,20240831,26.24,89.89,12.32,4.46,4.0006,2024,Technopark Solar Installation
4264,20240901,26.18,90.61,14.54,4.5,2.5711,2024,Technopark Solar Installation
4265,20240902,26.46,90.19,9.51,4.26,5.6568,2024,Technopark Solar Installation
4266,20240903,26.48,91.7,8.92,3.94,4.1038,2024,Technopark Solar Installation
4267,20240904,26.56,91.55,8.12,4.3,6.0281,2024,Technopark Solar Installation
4268,20240905,26.84,89.12,1.93,4.22,6.2537,2024,Technopark Solar Installation
4269,20240906,26.66,89.83,1.19,4.24,5.8488,2024,Technopark Solar Installation
4270,20240907,26.65,89.66,1.08,3.9,5.5519,2024,Technopark Solar Installation
4271,20240908,26.56,90.35,3.82,4.1,5.3395,2024,Technopark Solar Installation
4272,20240909,26.74,89.38,3.22,4.16,5.4348,2024,Technopark Solar Installation
4273,20240910,26.73,90.92,3.08,4.29,6.4769,2024,Technopark Solar Installation
4274,20240911,26.77,90.21,8.24,4.16,4.8828,2024,Technopark Solar Installation
4275,20240912,26.07,86.17,1.09,3.32,5.8966,2024,Technopark Solar Installation
4276,20240913,26.88,90.52,1.05,3.23,6.3463,2024,Technopark Solar Installation
4277,20240914,26.92,89.97,4.36,3.7,6.1927,2024,Technopark Solar Installation
4278,20240915,26.81,90.15,2.23,4.27,6.0888,2024,Technopark Solar Installation
4279,20240916,26.88,91.13,0.54,4.6,6.3389,2024,Technopark Solar Installation
4280,20240917,27.17,88.34,0.13,4.68,6.2693,2024,Technopark Solar Installation
4281,20240918,27.24,86.27,0.33,4.27,6.637,2024,Technopark Solar Installation
4282,20240919,26.97,87.72,0.84,3.82,6.6394,2024,Technopark Solar Installation
4283,20240920,26.66,87.59,0.07,3.64,6.143,2024,Technopark Solar Installation
4284,20240921,27.1,84.92,0.07,4.04,6.3948,2024,Technopark Solar Installation
4285,20240922,26.96,86.61,2.17,4.49,5.2188,2024,Technopark Solar Installation
4286,20240923,27.13,87.74,5.87,4.96,5.0016,2024,Technopark Solar Installation
4287,20240924,27.0,88.48,0.74,4.39,5.6438,2024,Technopark Solar Installation
4288,20240925,27.15,87.21,1.78,4.22,5.3765,2024,Technopark Solar Installation
4289,20240926,27.17,86.73,0.45,4.07,5.3803,2024,Technopark Solar Installation
4290,20240927,26.69,89.33,0.65,3.72,5.9976,2024,Technopark Solar Installation
4291,20240928,27.14,85.99,6.22,3.22,5.388,2024,Technopark Solar Installation
4292,20240929,27.49,85.77,16.56,1.58,5.8956,2024,Technopark Solar Installation
4293,20240930,27.8,81.35,14.8,0.97,5.3962,2024,Technopark Solar Installation
4294,20241001,27.54,83.08,2.27,1.47,5.6618,2024,Technopark Solar Installation
4295,20241002,27.13,88.62,15.32,3.18,3.9931,2024,Technopark Solar Installation
4296,20241003,27.16,87.56,10.25,2.7,4.7467,2024,Technopark Solar Installation
4297,20241004,27.09,88.11,7.84,2.4,5.6062,2024,Technopark Solar Installation
4298,20241005,27.1,86.35,4.23,2.07,4.5922,2024,Technopark Solar Installation
